Q1,T1,Tsp
46.8471112800003,48.989599999999996,49.0
46.8482594400003,48.989599999999996,49.0
46.8492328800003,48.989599999999996,49.0
46.8497320800003,48.989599999999996,49.0
46.851196400000305,48.989599999999996,49.0
46.852253040000306,48.989599999999996,49.0
46.85323480000031,48.989599999999996,49.0
46.85388376000031,48.989599999999996,49.0
46.85485720000031,48.989599999999996,49.0
46.85578072000031,48.989599999999996,49.0
46.856745840000315,48.989599999999996,49.0
46.857611120000314,48.989599999999996,49.0
46.85821016000031,48.989599999999996,49.0
46.85870104000031,48.989599999999996,49.0
46.85969112000031,48.989599999999996,49.0
46.86112216000031,48.989599999999996,49.0
46.86162136000031,48.989599999999996,49.0
46.862103920000315,48.989599999999996,49.0
46.863094000000316,48.989599999999996,49.0
46.864025840000316,48.989599999999996,49.0
46.864974320000314,48.989599999999996,49.0
46.86592280000031,48.989599999999996,49.0
46.86687128000031,48.989599999999996,49.0
46.86786136000031,48.989599999999996,49.0
46.86881816000031,48.989599999999996,49.0
46.87027416000031,48.989599999999996,49.0
46.87124760000031,48.989599999999996,49.0
46.87222104000031,48.989599999999996,49.0
46.87366040000031,48.989599999999996,49.0
46.874558960000314,48.989599999999996,49.0
46.875540720000316,48.989599999999996,49.0
46.87688024000032,48.989599999999996,49.0
46.87737944000032,48.989599999999996,49.0
46.87786200000032,48.989599999999996,49.0
46.879467760000324,48.989599999999996,49.0
46.880882160000326,48.989599999999996,49.0
46.88137304000033,48.989599999999996,49.0
46.88215512000033,48.989599999999996,49.0
46.88329496000033,48.989599999999996,49.0
46.88426008000033,48.989599999999996,49.0
46.88474264000033,48.989599999999996,49.0
46.88613208000034,48.989599999999996,49.0
46.887088880000334,48.989599999999996,49.0
46.88856152000034,48.989599999999996,49.0
46.88952664000034,48.989599999999996,49.0
46.89052504000034,48.989599999999996,49.0
46.89148184000034,48.989599999999996,49.0
46.89199768000034,48.989599999999996,49.0
46.89306264000034,48.989599999999996,49.0
46.89403608000034,48.989599999999996,49.0
46.89454360000034,48.989599999999996,49.0
46.89612440000034,48.989599999999996,49.0
46.89735576000034,48.989599999999996,49.0
46.897938160000336,48.989599999999996,49.0
46.89891160000034,48.989599999999996,49.0
46.89987672000034,48.989599999999996,49.0
46.90082520000034,48.989599999999996,49.0
46.90130776000034,48.989599999999996,49.0
46.902297840000344,48.989599999999996,49.0
48.86484312000033,48.6673,49.0
46.931717040000336,48.989599999999996,49.0
46.933089840000335,48.989599999999996,49.0
46.93410488000033,48.989599999999996,49.0
46.935594160000335,48.989599999999996,49.0
46.93655096000033,48.989599999999996,49.0
46.937316400000334,48.989599999999996,49.0
46.93828984000034,48.989599999999996,49.0
46.939379760000335,48.989599999999996,49.0
46.94033656000033,48.989599999999996,49.0
46.940819120000334,48.989599999999996,49.0
46.94149304000033,48.989599999999996,49.0
46.94230008000033,48.989599999999996,49.0
46.94373944000033,48.989599999999996,49.0
46.94423032000033,48.989599999999996,49.0
46.94477944000033,48.989599999999996,49.0
46.945603120000335,48.989599999999996,49.0
48.91693168000033,48.6673,49.0
46.98412176000034,48.989599999999996,49.0
46.984604320000344,48.989599999999996,49.0
46.985577760000346,48.989599999999996,49.0
46.986517920000345,48.989599999999996,49.0
46.98749968000035,48.989599999999996,49.0
46.987957280000344,48.989599999999996,49.0
46.98934672000035,48.989599999999996,49.0
46.98982928000035,48.989599999999996,49.0
46.99075280000035,48.989599999999996,49.0
46.99123536000035,48.989599999999996,49.0
46.992225440000354,48.989599999999996,49.0
46.993656480000354,48.989599999999996,49.0
46.994788000000355,48.989599999999996,49.0
46.99527056000036,48.989599999999996,49.0
46.996709920000356,48.989599999999996,49.0
46.997658400000354,48.989599999999996,49.0
46.99861520000035,48.989599999999996,49.0
46.99970512000035,48.989599999999996,49.0
47.00063696000035,48.989599999999996,49.0
47.00111120000035,48.989599999999996,49.0
47.002092960000354,48.989599999999996,49.0
47.00298320000036,48.989599999999996,49.0
47.003940000000355,48.989599999999996,49.0
47.00447248000035,48.989599999999996,49.0
47.005445920000355,48.989599999999996,49.0
47.006369440000356,48.989599999999996,49.0
47.00734288000036,48.989599999999996,49.0
47.00782544000036,48.989599999999996,49.0
47.00880720000036,48.989599999999996,49.0
47.009772320000366,48.989599999999996,49.0
47.010271520000366,48.989599999999996,49.0
47.01166928000037,48.989599999999996,49.0
47.01216848000037,48.989599999999996,49.0
47.01316688000037,48.989599999999996,49.0
47.01409040000037,48.989599999999996,49.0
47.01463952000037,48.989599999999996,49.0
47.016103840000376,48.989599999999996,49.0
47.01701072000038,48.989599999999996,49.0
47.01800080000038,48.989599999999996,49.0
47.01894096000038,48.989599999999996,49.0
100.0,48.989599999999996,68.0
100.0,48.989599999999996,68.0
100.0,48.989599999999996,68.0
100.0,48.989599999999996,68.0
100.0,48.989599999999996,68.0
100.0,48.989599999999996,68.0
100.0,49.311899999999994,68.0
100.0,49.311899999999994,68.0
100.0,49.311899999999994,68.0
100.0,49.311899999999994,68.0
100.0,49.63419999999999,68.0
100.0,49.63419999999999,68.0
100.0,49.63419999999999,68.0
100.0,49.9565,68.0
100.0,50.2788,68.0
100.0,50.2788,68.0
100.0,50.2788,68.0
100.0,50.601099999999995,68.0
100.0,50.601099999999995,68.0
100.0,50.923399999999994,68.0
100.0,51.2457,68.0
100.0,51.2457,68.0
100.0,51.568,68.0
100.0,51.568,68.0
100.0,51.890299999999996,68.0
100.0,51.890299999999996,68.0
100.0,51.890299999999996,68.0
100.0,52.212599999999995,68.0
100.0,52.53489999999999,68.0
100.0,52.53489999999999,68.0
100.0,52.8572,68.0
100.0,52.8572,68.0
100.0,53.1795,68.0
100.0,53.501799999999996,68.0
100.0,53.501799999999996,68.0
100.0,53.501799999999996,68.0
100.0,53.824099999999994,68.0
100.0,54.14639999999999,68.0
100.0,54.14639999999999,68.0
100.0,54.4687,68.0
100.0,54.791,68.0
100.0,54.791,68.0
100.0,55.113299999999995,68.0
100.0,55.113299999999995,68.0
100.0,55.435599999999994,68.0
100.0,55.435599999999994,68.0
100.0,55.75789999999999,68.0
100.0,55.75789999999999,68.0
100.0,56.0802,68.0
100.0,56.402499999999996,68.0
100.0,56.724799999999995,68.0
100.0,56.724799999999995,68.0
100.0,57.04709999999999,68.0
100.0,57.04709999999999,68.0
100.0,57.3694,68.0
100.0,57.3694,68.0
100.0,57.3694,68.0
100.0,58.013999999999996,68.0
100.0,58.013999999999996,68.0
100.0,58.013999999999996,68.0
100.0,58.336299999999994,68.0
100.0,58.65859999999999,68.0
100.0,58.9809,68.0
100.0,58.9809,68.0
100.0,58.9809,68.0
99.95831888000035,59.3032,68.0
99.18354968000037,59.625499999999995,68.0
100.0,59.625499999999995,68.0
97.99055208000036,59.947799999999994,68.0
98.71847096000036,59.947799999999994,68.0
97.48963784000036,60.27009999999999,68.0
96.18400232000036,60.5924,68.0
96.46252808000037,60.5924,68.0
97.23884456000035,60.5924,68.0
95.73016256000035,60.914699999999996,68.0
96.39901488000038,60.914699999999996,68.0
97.0395260000004,60.914699999999996,68.0
95.72792200000038,61.236999999999995,68.0
96.4583260000004,61.236999999999995,68.0
94.82852704000037,61.55929999999999,68.0
95.13252808000038,61.55929999999999,68.0
93.72735784000042,61.88159999999999,68.0
94.33919784000042,61.88159999999999,68.0
94.9118800800004,61.88159999999999,68.0
93.25165600000037,62.2039,68.0
93.79880784000035,62.2039,68.0
94.35059656000038,62.2039,68.0
92.67078088000035,62.526199999999996,68.0
93.42835480000036,62.526199999999996,68.0
91.73358440000038,62.848499999999994,68.0
92.06328040000037,62.848499999999994,68.0
92.5413396000004,62.848499999999994,68.0
92.79273280000035,62.848499999999994,68.0
91.28776576000038,63.17079999999999,68.0
91.91749344000038,63.17079999999999,68.0
90.22886880000037,63.4931,68.0
90.43438344000035,63.4931,68.0
90.84541272000038,63.4931,68.0
89.49076136000036,63.8154,68.0
89.8757445600004,63.8154,68.0
90.26742312000039,63.8154,68.0
88.69513440000038,64.1377,68.0
89.04428632000038,64.1377,68.0
87.33421432000041,64.46,68.0
87.6683903200004,64.46,68.0
87.9742463200004,64.46,68.0
88.24328632000038,64.46,68.0
88.5774623200004,64.46,68.0
88.73039032000038,64.46,68.0
87.09519288000038,64.78229999999999,68.0
87.4221112000004,64.78229999999999,68.0
87.69754632000038,64.78229999999999,68.0
87.99357472000038,64.78229999999999,68.0
86.3168862400004,65.10459999999999,68.0
86.61800784000042,65.10459999999999,68.0
86.8959662400004,65.10459999999999,68.0
85.13507856000042,65.42689999999999,68.0
85.36974528000042,65.42689999999999,68.0
85.60235352000042,65.42689999999999,68.0
85.83290328000042,65.42689999999999,68.0
85.95435360000043,65.42689999999999,68.0
84.31585856000035,65.7492,68.0
84.44730528000035,65.7492,68.0
84.55354304000033,65.7492,68.0
84.76241728000035,65.7492,68.0
84.86685440000034,65.7492,68.0
83.20150160000034,66.0715,68.0
85.34417584000035,65.7492,68.0
83.58008384000034,66.0715,68.0
83.76830544000035,66.0715,68.0
84.04138104000035,66.0715,68.0
82.25792136000037,66.3938,68.0
82.43910072000037,66.3938,68.0
82.58944104000037,66.3938,68.0
82.66396872000037,66.3938,68.0
82.89269160000036,66.3938,68.0
83.12141448000035,66.3938,68.0
83.25376536000036,66.3938,68.0
81.33023656000036,66.7161,68.0
81.45349096000037,66.7161,68.0
81.57160976000037,66.7161,68.0
81.68151160000038,66.7161,68.0
81.80990160000037,66.7161,68.0
81.87050168000036,66.7161,68.0
82.04100360000037,66.7161,68.0
82.10982064000036,66.7161,68.0
82.16939360000038,66.7161,68.0
80.32483008000038,67.0384,68.0
80.37637184000037,67.0384,68.0
80.45483840000038,67.0384,68.0
80.54253632000038,67.0384,68.0
80.62638784000038,67.0384,68.0
80.71639360000039,67.0384,68.0
80.76024256000038,67.0384,68.0
80.84947904000039,67.0384,68.0
80.93948480000039,67.0384,68.0
81.02949056000038,67.0384,68.0
81.07333952000039,67.0384,68.0
81.16411456000039,67.0384,68.0
81.27104448000038,67.0384,68.0
79.39248000000039,67.3607,68.0
79.42163208000039,67.3607,68.0
79.4799362400004,67.3607,68.0
79.5392632800004,67.3607,68.0
79.5991017600004,67.3607,68.0
79.65638304000039,67.3607,68.0
79.7151986400004,67.3607,68.0
79.77503712000039,67.3607,68.0
79.8338527200004,67.3607,68.0
79.8921568800004,67.3607,68.0
79.9223318400004,67.3607,68.0
79.9791016800004,67.3607,68.0
80.0450774400004,67.3607,68.0
80.0752524000004,67.3607,68.0
80.1361137600004,67.3607,68.0
80.1918607200004,67.3607,68.0
80.25221064000041,67.3607,68.0
80.3084690400004,67.3607,68.0
78.40357944000041,67.68299999999999,68.0
80.36653152000041,67.3607,68.0
80.45501064000041,67.3607,68.0
80.50973472000041,67.3607,68.0
80.57059608000041,67.3607,68.0
78.66570648000042,67.68299999999999,68.0
78.68041528000043,67.68299999999999,68.0
78.70755048000044,67.68299999999999,68.0
78.74026488000044,67.68299999999999,68.0
78.76942888000043,67.68299999999999,68.0
78.78464488000043,67.68299999999999,68.0
78.82724968000043,67.68299999999999,68.0
78.85666728000044,67.68299999999999,68.0
78.88405608000043,67.68299999999999,68.0
78.91398088000044,67.68299999999999,68.0
78.95683928000044,67.68299999999999,68.0
78.98574968000044,67.68299999999999,68.0
79.01542088000043,67.68299999999999,68.0
79.05777208000043,67.68299999999999,68.0
79.08693608000043,67.68299999999999,68.0
79.11508568000043,67.68299999999999,68.0
79.14272808000044,67.68299999999999,68.0
79.17189208000043,67.68299999999999,68.0
79.20105608000043,67.68299999999999,68.0
79.21576488000044,67.68299999999999,68.0
79.24315368000043,67.68299999999999,68.0
79.27460008000044,67.68299999999999,68.0
